timestamp,B1,B2,D1,D2,F1,F2,H1,H2
2022/10/27-11:07:00,603.1311646,840.703186,585.895752,501.8411255,596.3911438,476.7270508,457.4450073,361.132019
2022/10/27-11:07:30,604.5525513,841.4584961,584.9827271,522.9100342,598.8232117,478.5420532,458.3971558,361.6989136
2022/10/27-11:08:00,607.1112671,841.1907959,585.7650757,522.1694336,600.9493408,480.0543213,459.6862793,362.0717773
2022/10/27-11:08:30,606.5895996,842.0680542,587.2180176,520.2429199,601.9907532,479.7307739,460.432251,361.6227722
2022/10/27-11:09:00,606.781189,842.7558594,587.9570313,516.4387207,602.5512085,481.2229004,462.3519287,360.4912415
2022/10/27-11:09:30,608.4161987,842.5056152,589.7266235,515.7860107,602.5958557,481.3928223,462.852417,361.7613525
2022/10/27-11:10:00,608.897644,842.5350342,590.3360596,515.1401367,602.6873474,482.1276855,465.3936157,362.5200806
2022/10/27-11:10:30,607.675415,844.4655762,591.6533813,514.5371094,602.0379639,482.9088135,465.9539185,363.1874695
2022/10/27-11:11:00,607.281311,845.6828003,594.4922485,513.7155151,602.1398926,484.5612183,467.6842041,361.3405457
2022/10/27-11:11:30,607.8814697,844.5194092,597.001709,516.2699585,602.9275513,486.4369507,468.9797363,361.0755615
2022/10/27-11:12:00,607.9780884,845.1286011,597.3135376,513.8876953,601.0149536,485.5307617,469.2254639,360.8763428
2022/10/27-11:12:30,609.5236816,845.2196655,596.8718872,525.2869263,601.495697,484.3241577,468.8722534,360.0711975
2022/10/27-11:13:00,610.9532471,845.3956909,598.0093384,522.5186768,602.4422302,485.6981812,468.3670654,361.6758423
2022/10/27-11:13:30,610.9983521,845.1369019,600.4346924,524.6173706,601.6543884,484.6968994,469.1235962,362.0478821
2022/10/27-11:14:00,614.9176025,845.6334229,601.6738892,518.8081665,601.7282715,485.1066284,467.8502197,363.3183594
2022/10/27-11:14:30,615.7182617,845.1577759,599.7214355,522.1097412,603.1881714,485.776001,466.503418,365.5532227
2022/10/27-11:15:00,616.2819214,846.3551025,600.7939453,521.5358887,603.3731995,484.1602783,468.4720459,367.7052307
2022/10/27-11:15:30,617.4233398,846.7327881,600.6382446,521.7481079,603.9204102,481.8654785,470.1793213,368.7221375
2022/10/27-11:16:00,617.5355225,846.1550293,598.6182861,523.3590698,604.475708,483.2000122,470.5088501,370.0628357
2022/10/27-11:16:30,617.3029175,844.4655762,597.7789307,524.8154907,603.122467,481.7162476,470.491272,369.5015259
2022/10/27-11:17:00,616.1981201,845.3305054,597.4176636,523.6140747,603.1682434,483.5518188,469.2172852,370.3898926
2022/10/27-11:17:30,616.7645264,845.758728,599.9801025,524.2979126,604.2818909,483.1227417,468.6590576,370.8947449
2022/10/27-11:18:00,615.6360474,846.2280273,601.1635132,524.5133667,603.4284363,484.642395,473.1209106,370.1581421
2022/10/27-11:18:30,615.0358887,845.6168213,601.0512695,514.9694214,603.8432922,485.9553833,473.9468384,369.7275391
2022/10/27-11:19:00,613.8427734,844.4042358,600.9213867,515.2335815,605.4446716,485.0863037,473.2045288,371.4940491
2022/10/27-11:19:30,614.4441528,844.506958,599.4862671,516.1467285,605.7644348,485.4007568,473.7207642,372.1362305
2022/10/27-11:20:00,615.2108765,844.867981,599.5601807,520.418396,605.6224365,484.3678589,473.9906616,372.4382629
2022/10/27-11:20:30,615.9790039,845.6356201,599.9499512,519.8122559,606.446991,482.0499268,473.7181396,373.8947754
2022/10/27-11:21:00,616.3652344,843.9313965,601.3549805,519.857605,606.8494263,481.631958,474.5357056,374.8932495
2022/10/27-11:21:30,616.8609619,844.8262939,601.6981201,519.0020142,607.0128174,482.972229,475.2897339,377.2399597
2022/10/27-11:22:00,618.0491333,846.6654053,601.7097778,520.53125,606.379303,484.8496704,474.5513306,378.5789795
2022/10/27-11:22:30,619.0943604,847.840332,599.8693848,521.1247559,606.5500183,487.5284424,474.0219116,378.4856567
2022/10/27-11:23:00,620.0253906,847.3652344,600.4547729,522.3665771,607.3509521,489.2476196,474.72052,379.5014954
2022/10/27-11:23:30,620.1499634,848.4753418,601.0358887,523.2105103,609.5942688,489.5599365,474.5670166,379.7576904
2022/10/27-11:24:00,621.5011597,849.2437744,601.0153809,522.190918,609.6620789,489.131958,476.6951904,380.1804504
2022/10/27-11:24:30,622.7799683,848.3920898,601.0983887,524.7653809,610.1973572,490.4645996,477.0515747,380.758606
2022/10/27-11:25:00,622.935791,847.7340088,601.8164063,525.1344604,611.1291504,487.5775146,476.2492676,381.3023682
2022/10/27-11:25:30,622.09021,847.9038086,601.5004883,527.5778198,610.8757629,489.9762573,476.9460449,382.0915527
2022/10/27-11:26:00,621.4894409,849.5904541,601.803772,530.2764282,610.9323425,492.776062,477.5355835,379.4605408
2022/10/27-11:26:30,621.7198486,851.8123779,602.2741699,529.8098145,611.2142334,494.8406982,474.7852173,381.858551
2022/10/27-11:27:00,623.3912964,852.4666748,605.3530273,528.2454834,612.4673767,496.385437,474.7664795,382.6118164
2022/10/27-11:27:30,623.0187988,854.7822266,606.0241089,531.0532837,615.5361023,498.0327759,475.2865601,385.2622681
2022/10/27-11:28:00,624.6867065,855.4245605,607.9573364,531.322998,616.3778687,499.65979,475.46521,386.4888
2022/10/27-11:28:30,626.4287109,856.0784912,610.9207764,535.3331299,617.3018799,501.3347778,477.9709473,385.7159729
2022/10/27-11:29:00,627.2832031,856.8045654,609.1799316,533.2700195,616.8778381,503.1650391,478.3336792,387.0566406
2022/10/27-11:29:30,629.7515259,858.1790771,611.588501,530.5518188,617.4449158,502.9063721,478.894104,388.458252
2022/10/27-11:30:00,629.3191528,857.7686768,612.2372437,530.3225098,618.8736267,503.6038818,480.8814087,389.6316223
2022/10/27-11:30:30,631.3243408,859.1000977,612.8376465,534.4181519,618.2292175,507.4113159,482.046875,393.0001221
2022/10/27-11:31:00,632.6315918,859.1693115,613.3536987,535.0098877,618.8455811,509.8468018,483.7529907,393.0465698
2022/10/27-11:31:30,632.5717773,858.9785156,613.9020386,533.1914673,617.5749817,510.0288696,485.2785034,390.6864929
2022/10/27-11:32:00,633.4517212,859.6185303,614.2842407,535.7409058,617.0088501,511.1801758,482.5772705,388.1908264
2022/10/27-11:32:30,632.8800659,858.5687256,615.0394287,537.3503418,617.2938538,511.0280762,486.4743652,388.5906677
2022/10/27-11:33:00,632.7321777,858.2980957,615.8746948,537.7196655,618.1211853,508.6654053,488.3045044,387.160614
2022/10/27-11:33:30,631.4866333,858.4971924,614.8621216,536.6470337,619.5212402,507.3140869,490.2924805,386.9479675
2022/10/27-11:34:00,632.638916,859.6965332,615.7999268,536.0875854,619.9857788,507.4141846,490.1699219,387.7332458
2022/10/27-11:34:30,634.6842041,861.1369629,616.2180176,535.6002197,621.0893555,503.9243774,489.2905884,387.0689392
2022/10/27-11:35:00,638.4869385,937.6525879,617.2305908,538.993042,623.0432434,505.7164917,488.7626953,387.198822
2022/10/27-11:35:30,640.4294434,941.1966553,617.717041,538.3358154,622.6102295,507.6780396,488.1583862,387.0326233
2022/10/27-11:36:00,640.1321411,934.9576416,617.6044922,545.9106445,623.3006592,508.5789185,492.515564,386.5838013
2022/10/27-11:36:30,642.178772,925.5335693,619.2322998,558.7351074,625.8440247,510.6174927,494.6939697,387.2713623
2022/10/27-11:37:00,643.8745728,917.5041504,618.9210205,561.8864746,628.2325439,511.0913086,495.3067627,388.5439453
2022/10/27-11:37:30,646.8812256,910.7958984,621.5362549,559.2987671,628.4945068,512.3786011,493.8253174,389.2806091
2022/10/27-11:38:00,648.1487427,905.8088379,621.5474854,556.9120483,627.9011536,510.5018921,494.2771606,386.7119141
2022/10/27-11:38:30,648.4408569,902.0279541,621.2005615,560.7293701,627.7272034,509.1702271,494.6782227,387.4685669
2022/10/27-11:39:00,648.6774292,899.5699463,622.5344849,552.1102905,628.3410645,511.5819702,495.9382935,389.9014282
2022/10/27-11:39:30,648.4142456,897.6075439,622.8074951,553.7770386,629.6329651,509.4985962,497.8728027,392.2819824
2022/10/27-11:40:00,648.5366821,894.1373291,623.2697754,551.8028564,630.3726807,510.6870728,500.2327271,394.8792419
2022/10/27-11:40:30,648.3228149,891.6595459,624.0089111,556.5518799,629.8299255,509.3071899,501.3912354,394.1813049
2022/10/27-11:41:00,650.5135498,890.4191895,624.9491577,553.4690552,629.791748,510.6174927,500.9987183,394.7591248
2022/10/27-11:41:30,651.416626,888.8358154,627.0700073,555.0413818,629.8795776,512.4846802,501.1855469,395.3477783
2022/10/27-11:42:00,650.9818726,885.9797363,627.1940308,547.8496094,631.9225159,513.5349731,500.0773926,395.4750977
2022/10/27-11:42:30,651.164917,884.5247803,627.8870239,547.1099243,632.5018921,514.1448975,501.4261475,395.5662537
2022/10/27-11:43:00,651.2931519,883.1369629,629.2484131,547.4573975,633.8499146,512.8095093,501.2998047,394.572052
2022/10/27-11:43:30,651.0235596,881.3259277,631.2116089,548.1478271,634.1820984,512.9437256,501.397522,396.0376282
2022/10/27-11:44:00,651.4910889,879.3692627,632.6536255,549.9161987,634.8224182,511.9815063,501.5559692,394.6654053
2022/10/27-11:44:30,652.350647,879.3739014,633.6868286,550.0812378,634.6535645,511.289978,504.638916,393.996521
2022/10/27-11:45:00,650.4508057,878.7093506,634.836792,550.7285767,633.8869629,514.0544434,502.857666,393.7440186
2022/10/27-11:45:30,651.3737793,877.3951416,636.0641479,552.1208496,634.0721436,517.069397,501.4232788,391.4866333
2022/10/27-11:46:00,651.6920166,877.1745605,636.3716431,551.9301758,635.2657776,518.5078735,499.7579956,390.5873413
2022/10/27-11:46:30,651.2097168,876.041626,637.0644531,546.5209351,634.5992432,517.1500244,499.2833252,391.7467957
2022/10/27-11:47:00,651.2594604,876.8774414,637.7161255,545.7218628,635.9083557,516.8156738,499.3751221,392.4044189
2022/10/27-11:47:30,650.7741089,878.4837646,636.7719727,547.2202148,635.9083557,516.5744019,499.7421265,394.4575195
2022/10/27-11:48:00,650.6169434,878.2952881,637.8092041,548.5541992,633.5865784,517.8292847,500.463501,395.5744629
2022/10/27-11:48:30,650.6278687,877.6658936,637.7769775,544.8996582,632.5622864,514.6907349,500.5618896,396.2963562
2022/10/27-11:49:00,651.6960449,876.8328857,636.2158203,551.519043,632.8918762,509.9471436,501.0429688,396.3398438
2022/10/27-11:49:30,650.973877,876.7047119,636.4644775,551.9580078,633.3909912,514.7823486,501.8155518,396.7288208
2022/10/27-11:50:00,650.2849121,875.9251709,637.8180542,551.661438,633.4356689,518.2781982,503.1618652,396.410553
2022/10/27-11:50:30,650.3752441,875.6628418,637.3157959,554.0614624,632.4391479,520.0410156,502.480835,398.6468506
2022/10/27-11:51:00,651.4345093,873.9238281,637.2129517,552.8099365,631.8135071,521.1150513,500.9198608,398.6520691
2022/10/27-11:51:30,651.383606,873.2232666,635.5910034,554.534668,629.7946167,522.2166748,500.7770996,399.2131958
2022/10/27-11:52:00,653.425293,873.5784912,636.5542603,554.4069824,630.1037292,523.7474365,501.3123169,399.1032104
2022/10/27-11:52:30,652.942688,874.8339844,638.9822998,555.4138184,630.3957214,522.2185669,500.8182983,399.1606445
2022/10/27-11:53:00,653.4373169,875.3203125,642.1969604,557.2722168,631.0190735,519.6228027,504.274231,400.5825195
2022/10/27-11:53:30,654.5681152,875.5679932,641.8433228,559.0105591,629.8469238,520.0733032,504.020752,400.1132813
2022/10/27-11:54:00,653.4353027,874.7576904,643.2054443,556.9689331,629.9720154,520.7989502,505.6472778,400.3659973
2022/10/27-11:54:30,652.6799927,874.4567871,641.9064941,553.0076294,630.5122986,520.6682129,508.5828247,401.2956238
2022/10/27-11:55:00,651.2435303,875.0345459,643.0789185,554.7525635,632.5630188,521.5697021,507.5605469,400.8721924
2022/10/27-11:55:30,652.2233276,876.9049072,643.03125,558.1278687,633.2782898,522.2214966,509.3417358,401.1546326
2022/10/27-11:56:00,652.677124,877.333252,641.1856689,554.4921265,634.9130554,523.3052368,509.4816284,400.5800476
2022/10/27-11:56:30,654.6239014,877.0351563,641.600708,550.196228,636.1559143,523.9085693,508.7194214,402.1495056
2022/10/27-11:57:00,654.4277344,877.5379639,641.697876,549.3625488,637.2849731,523.5146484,505.7108154,401.5065613
2022/10/27-11:57:30,655.3905029,877.2163086,643.5613403,550.7536011,637.1312866,524.7393799,507.2240601,400.7366943
2022/10/27-11:58:00,655.7003174,877.1322021,645.3129883,551.1976318,637.8043213,523.6773071,506.671936,400.9562378
2022/10/27-11:58:30,656.4713745,878.8349609,646.3998413,551.0326538,638.1170654,527.699585,505.6759033,401.559021
2022/10/27-11:59:00,657.1148682,880.5495605,645.6011963,550.5748901,638.324707,526.895752,506.6466064,401.8044434
2022/10/27-11:59:30,656.7713623,881.7370605,644.8637085,553.449646,639.7024231,528.3449097,507.6018677,402.5621643
2022/10/27-12:00:00,656.432373,882.4394531,644.3758545,559.4966431,640.3761902,526.9412231,508.2333984,402.4100952
2022/10/27-12:00:30,657.6541138,882.9571533,644.1560669,552.0332642,642.7322388,527.8945923,511.2161865,400.572052
2022/10/27-12:01:00,659.137207,883.6970215,644.8115845,556.2680664,645.8262939,529.9404907,511.9729614,402.0601196
2022/10/27-12:01:30,658.4074097,883.0023193,647.5127563,556.2286987,643.7584534,530.4060059,509.7894287,401.6893005
2022/10/27-12:02:00,658.4393311,883.6782227,648.4567261,558.3033447,643.2271423,533.6881714,509.3417358,402.4336243
2022/10/27-12:02:30,658.9188843,883.9224854,647.3480835,559.5527954,641.5086365,534.1428223,510.3326416,401.8044434
2022/10/27-12:03:00,658.9078979,885.963501,646.3113403,561.241394,642.0678711,533.6647339,511.7344971,401.7943726
2022/10/27-12:03:30,660.7539673,887.0213623,645.7895508,566.2106934,642.7545471,532.093689,512.5484619,400.9641418
2022/10/27-12:04:00,660.7548218,886.8435059,646.7879639,565.7355957,641.5733337,533.1236572,510.5330811,401.3687439
2022/10/27-12:04:30,658.862793,888.2220459,646.7093506,561.2994995,640.6650391,532.8432617,509.4655762,401.2900391
2022/10/27-12:05:00,658.7024536,888.7766113,647.1080933,576.3095703,641.6439514,531.5046387,509.7929077,400.592926
2022/10/27-12:05:30,658.5809326,889.0042725,647.3630371,569.1104126,642.7505493,532.0408936,509.7354736,399.8716736
2022/10/27-12:06:00,659.2816162,887.958374,646.3812256,566.5219727,641.6743469,533.541687,513.1880493,399.8675537
2022/10/27-12:06:30,658.2200317,888.5512695,644.9379883,565.6450195,640.3643799,534.8800049,512.411499,402.6366577
2022/10/27-12:07:00,657.2980347,888.2647705,645.0020752,565.8934937,640.9940491,534.0775146,512.1160889,403.1420898
2022/10/27-12:07:30,656.2940063,888.7429199,645.8234863,566.6355591,640.0090637,532.7991943,512.1921387,402.982666
2022/10/27-12:08:00,658.2698364,888.6606445,645.7598877,567.2310181,640.1463013,534.3222656,510.7493286,402.6300354
2022/10/27-12:08:30,657.9799805,889.5374756,643.8406982,566.8312988,640.445282,534.3999023,513.3751831,402.1834717
2022/10/27-12:09:00,659.3796387,891.4130859,644.0448608,564.3354492,640.9476013,536.0210571,514.1708374,401.9112244
2022/10/27-12:09:30,659.8061523,891.9727783,645.9188232,564.7775879,641.0584412,536.4359741,514.1098633,402.5301514
2022/10/27-12:10:00,658.7952881,891.8687744,646.1456909,566.5953369,641.6802979,536.1435547,513.7734985,402.4988708
2022/10/27-12:10:30,661.1298218,893.0947266,646.5571289,567.3068848,642.233429,536.9695435,511.6298828,403.2302856
2022/10/27-12:11:00,662.1057739,892.5847168,648.6088867,568.7305298,642.4656982,537.223877,513.2453003,404.4096375
2022/10/27-12:11:30,662.7557373,892.0688477,649.043396,567.1027222,644.1060181,535.0371094,514.1329956,404.620697
2022/10/27-12:12:00,661.9301147,891.0606689,649.9558716,566.2202759,644.843689,535.4765625,517.9508057,403.1340332
2022/10/27-12:12:30,663.0491943,891.8798828,649.7626953,572.5076294,645.6766357,535.1853638,519.6021118,405.0003052
2022/10/27-12:13:00,662.8649902,891.6680908,648.4893188,579.3387451,645.1489563,534.4588013,520.8369751,405.9026489
2022/10/27-12:13:30,665.3515625,891.0551758,647.0401001,572.2682495,646.0750122,534.2739868,518.0054321,404.5950012
2022/10/27-12:14:00,666.6223755,890.0511475,648.97229,573.0183716,644.7001343,533.4606323,518.4066162,405.4522095
2022/10/27-12:14:30,666.1486206,889.6578369,649.3606567,576.2161865,643.9120483,532.5903931,517.3258667,404.875
2022/10/27-12:15:00,666.5291748,891.2988281,649.3305664,576.0925903,642.7868347,532.5827026,517.8648682,405.5672607
2022/10/27-12:15:30,666.854187,892.3612061,648.7474365,574.6693726,643.5968323,533.357605,519.5159912,405.8746033
2022/10/27-12:16:00,666.1600342,893.5316162,647.6665039,571.9880371,644.1564636,535.5678101,519.4458618,406.5429993
2022/10/27-12:16:30,666.0766602,893.118042,646.8139648,573.7802734,645.3369751,536.8128662,518.7757568,406.4801941
2022/10/27-12:17:00,666.9669189,892.6112061,645.5647583,574.4273071,646.386322,539.1021118,518.8756104,408.3524475
2022/10/27-12:17:30,666.7263184,890.7618408,644.1810303,579.0255127,645.7737122,540.5355225,518.1098022,408.3837891
2022/10/27-12:18:00,665.4612427,890.6374512,642.3760376,573.361145,646.3540039,537.1719971,517.4573975,410.0812988
2022/10/27-12:18:30,664.8132935,890.973877,641.904541,572.8980713,646.7503967,535.5949097,517.4313965,409.1844177
2022/10/27-12:19:00,666.0202026,890.7344971,640.6442261,572.9302368,646.9100342,535.0734863,517.6322632,408.2207031
2022/10/27-12:19:30,666.2160645,891.2324219,640.6693726,575.8781128,647.9681396,536.210083,514.9191284,406.3501282
2022/10/27-12:20:00,665.1217041,890.7766113,640.7388306,574.7375488,645.6846008,536.5956421,516.6035767,407.0558777
2022/10/27-12:20:30,662.9089355,891.0712891,640.1184692,570.6582642,645.6320801,537.795166,516.1290283,407.4720154
2022/10/27-12:21:00,663.4971313,894.1468506,640.9246216,571.0062866,646.0021057,538.4815063,517.7059326,408.3786316
2022/10/27-12:21:30,664.4884644,894.6368408,641.0206909,574.7357178,645.8301392,536.9194946,519.4294434,407.0566406
2022/10/27-12:22:00,664.7561035,896.0411377,641.8519897,573.9637451,646.1476135,533.7828369,517.9795532,408.5715332
2022/10/27-12:22:30,666.0467529,896.3218994,642.2372437,572.5927124,646.1174927,532.5827026,519.3597412,410.2420044
2022/10/27-12:23:00,666.5157471,895.7348633,642.0287476,572.6731567,647.2944031,534.1769409,520.4015503,409.5092468
2022/10/27-12:23:30,666.2645264,895.8415527,643.4734497,574.4828491,648.3627625,533.0031738,518.0819702,411.2048035
2022/10/27-12:24:00,667.1854248,895.1900635,642.6771851,575.3704834,650.4828491,532.6257324,516.9117432,409.6114197
2022/10/27-12:24:30,668.6596069,894.6694336,642.0809326,577.494751,650.7461548,533.348938,518.0049438,410.4027405
2022/10/27-12:25:00,669.0756836,895.2935791,641.7885742,574.9569092,649.9076538,532.3078003,517.3740845,411.0082092
2022/10/27-12:25:30,668.7577515,897.0551758,641.9542847,572.8297729,650.5514526,530.7099609,516.6796265,411.6600647
2022/10/27-12:26:00,667.9238892,896.3643799,642.5473022,578.5725098,650.8289185,530.508606,516.9284668,412.5237732
2022/10/27-12:26:30,667.2020264,898.2489014,641.1109009,575.2571411,648.9803162,529.5806274,516.4602051,413.6850891
2022/10/27-12:27:00,667.6193237,899.5108643,639.9037476,577.4846802,650.144104,530.1314087,516.3583374,414.8437805
2022/10/27-12:27:30,668.0512695,899.3818359,640.6989136,570.5074463,651.5687561,529.5865479,514.4761353,415.1383362
2022/10/27-12:28:00,668.4436646,898.9366455,639.9581299,569.0200806,653.6764832,529.3810425,515.3740234,415.0290833
2022/10/27-12:28:30,667.9498901,899.3057861,641.4018555,571.3232422,652.7316895,529.9872437,515.4730835,415.2560425
2022/10/27-12:29:00,667.3999634,900.6151123,641.7984619,572.8375244,653.1347351,529.8363037,517.5494385,416.5814209
2022/10/27-12:29:30,668.7096558,900.1748047,643.4257202,572.7365112,652.9064026,532.0878296,516.1572876,417.0686951
2022/10/27-12:30:00,667.9557495,900.80896,643.3826904,572.3360596,653.249054,533.1089478,515.6987915,418.6343384
2022/10/27-12:30:30,667.4120483,900.0209961,643.8041992,575.3963013,652.7600403,532.7268066,514.9984131,418.6158752
2022/10/27-12:31:00,666.6502075,899.0944824,645.6685791,576.0548096,652.7482605,531.833374,514.4926147,419.4578857
2022/10/27-12:31:30,667.5900269,899.5467529,645.9838867,577.2432251,652.6746521,530.2957764,514.8678589,417.9335022
2022/10/27-12:32:00,668.3798218,898.2498779,647.0263062,577.2380981,651.8929443,529.9199219,515.3612671,420.1862793
2022/10/27-12:32:30,667.3300781,899.5391846,646.9689941,576.6098022,652.7182617,528.9377441,517.2208252,421.0641479
2022/10/27-12:33:00,666.6924438,899.8626709,646.0737915,576.4457397,652.754364,530.4469604,517.3098755,421.8013306
2022/10/27-12:33:30,667.4838867,901.9678955,647.6719971,576.7863159,654.7575073,530.7728882,517.8865967,425.1110535
2022/10/27-12:34:00,666.9363403,902.4761963,649.2781982,576.9251709,654.4293823,530.8358154,518.7826538,425.3155518
2022/10/27-12:34:30,667.3299561,903.2145996,648.8677979,575.4692993,653.8488464,530.0915527,520.5524902,424.7390747
2022/10/27-12:35:00,668.6690674,904.5921631,648.8505859,575.9713745,654.3599243,530.9020996,519.9432983,424.9804382
2022/10/27-12:35:30,669.5979004,906.2540283,648.9473267,576.4987183,654.0982971,532.1373291,519.8219604,424.1394348
2022/10/27-12:36:00,669.1078491,906.7686768,648.192627,578.1064453,653.7673645,533.4806519,521.1299438,425.1480103
2022/10/27-12:36:30,670.0314331,906.9671631,648.3554688,576.1707153,652.425293,534.2192993,520.9571533,425.5289307
2022/10/27-12:37:00,670.1259155,907.5688477,651.0299072,577.2406006,653.6688232,533.9352417,520.6509399,425.7688904
2022/10/27-12:37:30,669.5238647,908.0944824,650.4020386,580.0596924,653.249054,534.3145752,518.4006958,424.6825256
2022/10/27-12:38:00,669.6219482,908.9162598,649.131958,581.5091553,654.2706909,534.788208,516.8740234,425.8747559
2022/10/27-12:38:30,670.4782104,907.9418945,650.4069214,578.6780396,654.1733398,533.0726318,516.6604614,426.4683533
2022/10/27-12:39:00,671.4108887,906.925293,651.3449097,574.9675293,653.2770386,532.6004639,516.4474487,424.5705872
2022/10/27-12:39:30,671.8492432,908.5476074,652.534668,577.463562,652.9128723,530.3117676,515.7119141,423.7659302
2022/10/27-12:40:00,671.6810913,907.2069092,652.5944824,576.5575562,651.7059021,534.3369751,513.8813477,423.0380249
2022/10/27-12:40:30,672.8023682,906.2687988,653.0257568,580.9708862,650.1668701,528.0192261,514.956604,423.4820251
2022/10/27-12:41:00,672.5220337,906.5797119,652.3331299,579.569519,651.223938,528.6296997,516.0458984,422.7218323
2022/10/27-12:41:30,673.465332,907.0377197,653.7479858,577.1262817,650.4787903,529.0463257,519.4267578,421.8394775
2022/10/27-12:42:00,672.9384766,906.2540283,655.0992432,578.9245605,651.9922791,531.8217163,518.6488037,421.273407
2022/10/27-12:42:30,672.8323364,906.4975586,655.1000977,578.9104004,653.0078125,533.7937622,520.1925659,419.8130493
2022/10/27-12:43:00,672.65625,907.9649658,655.6507568,577.8170166,654.5186462,534.1969604,518.9840698,418.6893311
2022/10/27-12:43:30,673.256958,908.6149902,656.6382446,575.3668823,654.2848816,535.8120728,518.9932251,420.8553162
2022/10/27-12:44:00,672.1271362,907.8740234,658.453064,577.2818604,654.132782,537.2877808,518.7250977,422.5906982
2022/10/27-12:44:30,671.3168335,909.5712891,658.0623169,580.177002,653.7827759,537.4281616,517.6890869,421.7900391
2022/10/27-12:45:00,672.5563354,908.5812988,658.6000977,578.2234497,653.6955566,539.5009766,520.0745239,422.5169373
2022/10/27-12:45:30,676.0903931,909.2886963,658.4485474,577.3659058,652.774231,538.2262573,520.5111084,424.002533
2022/10/27-12:46:00,675.767334,909.5690918,658.4849243,577.989563,653.5970459,538.5650024,520.7056274,421.8716431
2022/10/27-12:46:30,674.8134155,909.9608154,658.4154663,577.8101807,654.7417908,538.3862915,519.7138062,421.4924316
2022/10/27-12:47:00,676.6895142,910.5522461,657.6365967,579.5944214,654.9974365,539.9154663,517.9703979,422.2640991
2022/10/27-12:47:30,675.6394043,910.3530273,656.1924438,580.8857422,654.6768494,540.6671143,519.5957031,422.2081909
2022/10/27-12:48:00,676.5752563,909.0646973,653.9840088,580.2224731,655.2261658,541.2302856,518.3687134,419.6630859
2022/10/27-12:48:30,675.3886108,910.857666,651.1450806,584.1330566,655.514801,541.53302,518.779541,420.8368835
2022/10/27-12:49:00,674.4087524,911.8795166,650.9420776,580.1376953,655.646759,541.7433472,519.2391357,419.765686
2022/10/27-12:49:30,673.1364746,909.4569092,650.5663452,577.715271,656.1622314,541.1989136,519.9623413,418.6936646
2022/10/27-12:50:00,673.6135864,910.3995361,650.7153931,576.5338745,655.7207336,538.925415,519.7589111,420.2657166
2022/10/27-12:50:30,672.6181641,908.6453857,649.6712646,576.826416,656.5809326,540.9630737,519.1719971,421.3357849
2022/10/27-12:51:00,672.4538574,908.8654785,651.2495117,576.8398438,656.8874512,541.1889038,519.2008667,420.8579712
2022/10/27-12:51:30,673.8477783,908.4522705,653.7279663,578.6605835,655.178894,542.9586182,521.2230225,421.2997131
2022/10/27-12:52:00,675.5812378,956.8828125,655.6744385,578.2943726,655.7369385,545.6383667,521.3635254,426.7662048
2022/10/27-12:52:30,676.9421997,964.3924561,656.4828491,579.1936646,655.4300537,545.0318604,521.2735596,426.0865479
2022/10/27-12:53:00,677.6142578,977.2131348,660.2560425,579.678772,655.9947205,545.6265869,523.0897827,430.5360718
2022/10/27-12:53:30,678.2861938,989.0058594,662.5480347,583.6160889,657.3763123,543.9869995,522.3171997,435.4467773
2022/10/27-12:54:00,679.4157715,981.0982666,664.154541,585.8129883,659.3554993,546.3953857,522.1480713,436.0957947
2022/10/27-12:54:30,682.274231,981.654541,666.7687378,588.5562134,660.9315796,544.2902832,524.3257446,430.20578
2022/10/27-12:55:00,684.2537231,975.1767578,667.7188721,589.2317505,661.2807007,547.5914917,524.6300049,430.2718506
2022/10/27-12:55:30,687.6843262,968.9577637,669.741333,593.9186401,661.5416565,550.0475464,526.0933838,432.7785034
2022/10/27-12:56:00,688.3060913,961.8529053,669.7559814,595.4801025,660.8467407,549.7736816,529.7855225,430.147583
2022/10/27-12:56:30,688.3898315,956.0720215,670.0612793,594.3875732,661.0373535,551.4401855,529.1733398,430.7211304
2022/10/27-12:57:00,689.4110107,952.0319824,668.8079834,597.0516968,662.0874939,553.078186,530.6050415,432.3675842
2022/10/27-12:57:30,689.4517212,948.3005371,668.6159668,597.5168457,662.4855957,555.2681885,531.7997437,432.6347656
2022/10/27-12:58:00,688.3214722,942.9066162,669.3955078,595.1654663,662.8287659,555.5420532,530.3618164,432.8004761
2022/10/27-12:58:30,688.2490234,938.4610596,668.3387451,596.2023926,664.4823303,552.7649536,528.8394165,433.8440552
2022/10/27-12:59:00,687.8595581,936.0322266,667.585022,596.6015015,663.4040222,553.46698,524.7865601,436.1418762
2022/10/27-12:59:30,689.5702515,934.777832,666.5454102,595.0689087,662.5466614,554.4926758,525.0613403,435.6297913
2022/10/27-13:00:00,689.7008667,935.4085693,666.6275024,592.8845215,662.9603882,555.1798096,529.0681152,435.28125
2022/10/27-13:00:30,689.4633789,935.3214111,667.7188721,593.3244629,661.8901672,554.9580688,528.322876,436.0658569
2022/10/27-13:01:00,688.9605713,935.5460205,668.0021362,591.4031372,662.0325623,553.5084839,528.8860474,435.9741211
2022/10/27-13:01:30,689.6498413,935.8778076,667.7075195,592.4158936,662.0488586,553.1269531,529.1932373,435.2914734
2022/10/27-13:02:00,689.2643433,936.2198486,667.1846313,594.4369507,661.3464355,552.0653687,530.2401123,434.4785156
